City,AverageTemperature,year,month
San Bernardino,25.779,2007,6
San Bernardino,29.641,2007,7
San Bernardino,29.154,2007,8
San Bernardino,23.282,2007,9
San Bernardino,17.768,2007,10
San Bernardino,14.405,2007,11
San Bernardino,6.555999999999999,2007,12
San Bernardino,6.624,2008,1
San Bernardino,9.829,2008,2
San Bernardino,13.261,2008,3
San Bernardino,15.972999999999999,2008,4
San Bernardino,19.024,2008,5
San Bernardino,26.479,2008,6
San Bernardino,28.954,2008,7
San Bernardino,28.864,2008,8
San Bernardino,25.76,2008,9
San Bernardino,19.492,2008,10
San Bernardino,14.554,2008,11
San Bernardino,7.0669999999999975,2008,12
San Bernardino,10.078,2009,1
San Bernardino,8.741,2009,2
San Bernardino,12.226,2009,3
San Bernardino,15.038,2009,4
San Bernardino,23.588,2009,5
San Bernardino,22.725,2009,6
San Bernardino,30.092,2009,7
San Bernardino,27.734,2009,8
San Bernardino,26.23500000000001,2009,9
San Bernardino,16.723,2009,10
San Bernardino,13.022,2009,11
San Bernardino,6.768999999999999,2009,12
San Bernardino,8.283,2010,1
San Bernardino,9.522,2010,2
San Bernardino,11.859000000000002,2010,3
San Bernardino,13.572,2010,4
San Bernardino,17.663999999999994,2010,5
San Bernardino,24.931,2010,6
San Bernardino,28.956,2010,7
San Bernardino,27.363000000000003,2010,8
San Bernardino,24.954,2010,9
San Bernardino,17.713,2010,10
San Bernardino,11.181,2010,11
San Bernardino,9.349,2010,12
San Bernardino,8.582,2011,1
San Bernardino,7.77,2011,2
San Bernardino,12.272,2011,3
San Bernardino,15.322,2011,4
San Bernardino,17.569000000000006,2011,5
San Bernardino,23.559,2011,6
San Bernardino,27.716,2011,7
San Bernardino,28.618,2011,8
San Bernardino,25.499000000000002,2011,9
San Bernardino,19.128,2011,10
San Bernardino,10.627,2011,11
San Bernardino,6.962999999999999,2011,12
San Bernardino,10.093,2012,1
San Bernardino,9.754,2012,2
San Bernardino,12.31,2012,3
San Bernardino,16.570999999999998,2012,4
San Bernardino,21.948,2012,5
San Bernardino,25.53700000000001,2012,6
San Bernardino,27.97600000000001,2012,7
San Bernardino,29.737,2012,8
San Bernardino,26.50500000000001,2012,9
San Bernardino,19.314,2012,10
San Bernardino,13.706,2012,11
San Bernardino,7.8519999999999985,2012,12
San Bernardino,6.7570000000000014,2013,1
San Bernardino,8.765,2013,2
San Bernardino,15.243,2013,3
San Bernardino,17.496,2013,4
San Bernardino,21.089,2013,5
San Bernardino,26.842,2013,6
San Bernardino,29.717,2013,7
San Bernardino,27.694000000000006,2013,8
San Bernardino,25.185,2013,9
San Diego,14.921,2000,1
San Diego,14.123,2000,2
San Diego,13.711,2000,3
San Diego,15.804,2000,4
San Diego,17.408,2000,5
San Diego,18.999000000000002,2000,6
San Diego,19.163,2000,7
San Diego,21.229,2000,8
San Diego,20.514,2000,9
San Diego,17.165,2000,10
San Diego,14.414,2000,11
San Diego,15.35,2000,12
San Diego,12.642,2001,1
San Diego,12.187,2001,2
San Diego,14.153,2001,3
San Diego,13.364,2001,4
San Diego,17.546,2001,5
San Diego,18.94,2001,6
San Diego,18.794,2001,7
San Diego,20.38,2001,8
San Diego,20.387,2001,9
San Diego,18.866,2001,10
San Diego,16.211,2001,11
San Diego,13.02,2001,12
San Diego,13.300999999999998,2002,1
San Diego,14.758,2002,2
San Diego,13.338,2002,3
San Diego,14.213,2002,4
San Diego,15.538,2002,5
San Diego,17.579,2002,6
San Diego,19.425,2002,7
San Diego,19.395,2002,8
San Diego,20.95,2002,9
San Diego,16.769000000000002,2002,10
San Diego,17.733,2002,11
San Diego,13.474,2002,12
San Diego,17.028,2003,1
San Diego,14.025,2003,2
San Diego,14.715,2003,3
San Diego,13.448,2003,4
San Diego,15.963,2003,5
San Diego,16.935000000000002,2003,6
San Diego,20.857,2003,7
San Diego,21.758000000000006,2003,8
San Diego,20.904,2003,9
San Diego,20.564,2003,10
San Diego,15.324000000000002,2003,11
San Diego,13.681,2003,12
San Diego,13.77,2004,1
San Diego,12.712,2004,2
San Diego,16.570999999999998,2004,3
San Diego,15.927,2004,4
San Diego,18.175,2004,5
San Diego,17.645,2004,6
San Diego,19.932000000000002,2004,7
San Diego,19.851,2004,8
San Diego,21.392,2004,9
San Diego,17.445,2004,10
San Diego,14.547,2004,11
San Diego,14.121,2004,12
San Diego,14.146,2005,1
San Diego,13.954,2005,2
San Diego,14.526,2005,3
San Diego,14.880999999999998,2005,4
San Diego,17.212,2005,5
San Diego,17.220000000000002,2005,6
San Diego,20.205,2005,7
San Diego,20.696,2005,8
San Diego,19.464,2005,9
San Diego,18.219,2005,10
San Diego,17.604,2005,11
San Diego,15.003,2005,12
San Diego,14.363,2006,1
San Diego,14.715,2006,2
San Diego,11.954,2006,3
San Diego,14.151,2006,4
San Diego,17.115,2006,5
San Diego,20.151,2006,6
San Diego,22.973000000000006,2006,7
San Diego,20.85,2006,8
San Diego,20.645,2006,9
San Diego,17.88,2006,10
San Diego,17.609,2006,11
San Diego,14.373,2006,12
San Diego,12.751,2007,1
San Diego,13.76,2007,2
San Diego,15.414000000000001,2007,3
San Diego,14.753,2007,4
San Diego,16.518,2007,5
San Diego,17.834,2007,6
San Diego,20.307000000000002,2007,7
San Diego,21.683000000000003,2007,8
San Diego,19.936,2007,9
San Diego,18.762,2007,10
San Diego,16.98,2007,11
San Diego,12.935,2007,12
San Diego,12.838,2008,1
San Diego,13.18,2008,2
San Diego,14.675,2008,3
San Diego,15.686,2008,4
San Diego,16.094,2008,5
San Diego,19.447000000000006,2008,6
San Diego,20.075,2008,7
San Diego,21.066,2008,8
San Diego,21.199,2008,9
San Diego,20.638,2008,10
San Diego,18.488,2008,11
San Diego,13.147,2008,12
San Diego,15.767,2009,1
San Diego,13.298,2009,2
San Diego,13.963,2009,3
San Diego,14.861,2009,4
San Diego,17.416,2009,5
San Diego,17.205000000000002,2009,6
San Diego,20.615,2009,7
San Diego,20.842,2009,8
San Diego,21.901,2009,9
San Diego,18.266,2009,10
San Diego,16.886,2009,11
San Diego,13.355,2009,12
San Diego,14.445,2010,1
San Diego,13.774,2010,2
San Diego,14.462,2010,3
San Diego,13.755,2010,4
San Diego,15.248,2010,5
San Diego,16.825,2010,6
San Diego,18.415,2010,7
San Diego,19.428,2010,8
San Diego,19.95,2010,9
San Diego,17.777,2010,10
San Diego,15.889,2010,11
San Diego,14.338,2010,12
San Diego,14.786,2011,1
San Diego,12.449000000000002,2011,2
San Diego,13.880999999999998,2011,3
San Diego,15.062,2011,4
San Diego,15.501,2011,5
San Diego,16.631,2011,6
San Diego,19.447,2011,7
San Diego,20.003,2011,8
San Diego,19.904,2011,9
San Diego,18.692,2011,10
San Diego,15.455,2011,11
San Diego,13.258,2011,12
San Diego,15.113,2012,1
San Diego,13.664,2012,2
San Diego,13.669,2012,3
San Diego,15.094,2012,4
San Diego,16.644000000000002,2012,5
San Diego,17.34,2012,6
San Diego,18.984,2012,7
San Diego,22.415,2012,8
San Diego,22.852,2012,9
San Diego,19.892,2012,10
San Diego,17.245,2012,11
San Diego,13.531,2012,12
San Diego,13.404000000000002,2013,1
San Diego,12.835,2013,2
San Diego,15.344000000000001,2013,3
San Diego,15.380999999999998,2013,4
San Diego,17.635,2013,5
San Diego,18.632,2013,6
San Diego,19.929000000000002,2013,7
San Diego,20.076,2013,8
San Diego,21.391,2013,9
San Francisco,10.081,2000,1
San Francisco,11.157,2000,2
San Francisco,12.667,2000,3
San Francisco,14.974,2000,4
San Francisco,17.035999999999998,2000,5
San Francisco,19.724,2000,6
San Francisco,18.828,2000,7
San Francisco,20.062,2000,8
San Francisco,19.904,2000,9
San Francisco,15.560999999999998,2000,10
San Francisco,10.372,2000,11
San Francisco,9.898,2000,12
San Francisco,8.516,2001,1
San Francisco,9.841000000000001,2001,2
San Francisco,13.769,2001,3
San Francisco,12.228,2001,4
San Francisco,19.789,2001,5
San Francisco,20.192999999999998,2001,6
San Francisco,19.597,2001,7
San Francisco,19.938,2001,8
San Francisco,18.826,2001,9
San Francisco,17.645,2001,10
San Francisco,13.279000000000002,2001,11
San Francisco,9.342,2001,12
San Francisco,8.165,2002,1
San Francisco,11.38,2002,2
San Francisco,11.865,2002,3
San Francisco,13.826,2002,4
San Francisco,15.757,2002,5
San Francisco,18.766,2002,6
San Francisco,20.379,2002,7
San Francisco,19.921,2002,8
San Francisco,20.132,2002,9
San Francisco,16.307000000000002,2002,10
San Francisco,13.467,2002,11
San Francisco,9.99,2002,12
San Francisco,11.474,2003,1
San Francisco,10.765,2003,2
San Francisco,13.370999999999999,2003,3
San Francisco,11.906,2003,4
San Francisco,16.368,2003,5
San Francisco,19.235,2003,6
San Francisco,21.565,2003,7
San Francisco,20.46,2003,8
San Francisco,20.782,2003,9
San Francisco,18.35,2003,10
San Francisco,11.179,2003,11
San Francisco,9.646,2003,12
San Francisco,8.978,2004,1
San Francisco,10.501,2004,2
San Francisco,15.812999999999999,2004,3
San Francisco,15.582,2004,4
San Francisco,16.847,2004,5
San Francisco,18.679,2004,6
San Francisco,20.279,2004,7
San Francisco,20.583000000000002,2004,8
San Francisco,20.521,2004,9
San Francisco,15.676999999999998,2004,10
San Francisco,11.574000000000002,2004,11
San Francisco,9.465,2004,12
San Francisco,8.51,2005,1
San Francisco,11.890999999999998,2005,2
San Francisco,13.681,2005,3
San Francisco,13.281,2005,4
San Francisco,16.632,2005,5
San Francisco,17.74,2005,6
San Francisco,21.455,2005,7
San Francisco,20.434,2005,8
San Francisco,17.88,2005,9
San Francisco,16.276999999999994,2005,10
San Francisco,13.615,2005,11
San Francisco,10.659,2005,12
San Francisco,9.952,2006,1
San Francisco,11.421,2006,2
San Francisco,9.943999999999999,2006,3
San Francisco,13.094,2006,4
San Francisco,17.148,2006,5
San Francisco,20.145,2006,6
San Francisco,22.465,2006,7
San Francisco,19.591,2006,8
San Francisco,18.949,2006,9
San Francisco,15.861999999999998,2006,10
San Francisco,12.479,2006,11
San Francisco,9.202,2006,12
San Francisco,8.165,2007,1
San Francisco,10.718,2007,2
San Francisco,14.002,2007,3
San Francisco,14.117,2007,4
San Francisco,16.666,2007,5
San Francisco,18.829,2007,6
San Francisco,20.325,2007,7
San Francisco,20.601,2007,8
San Francisco,18.781,2007,9
San Francisco,15.439999999999998,2007,10
San Francisco,13.277999999999999,2007,11
San Francisco,8.318999999999999,2007,12
San Francisco,8.026,2008,1
San Francisco,10.449000000000002,2008,2
San Francisco,12.265,2008,3
San Francisco,13.468,2008,4
San Francisco,16.625999999999998,2008,5
San Francisco,19.473,2008,6
San Francisco,20.335,2008,7
San Francisco,20.797,2008,8
San Francisco,20.014,2008,9
San Francisco,17.351,2008,10
San Francisco,13.812999999999999,2008,11
San Francisco,8.017000000000001,2008,12
San Francisco,10.129,2009,1
San Francisco,10.359000000000002,2009,2
San Francisco,12.058,2009,3
San Francisco,13.786,2009,4
San Francisco,17.215,2009,5
San Francisco,18.46,2009,6
San Francisco,19.923,2009,7
San Francisco,20.581,2009,8
San Francisco,20.95,2009,9
San Francisco,15.937999999999999,2009,10
San Francisco,12.457,2009,11
San Francisco,8.381,2009,12
San Francisco,9.599,2010,1
San Francisco,11.467,2010,2
San Francisco,12.308,2010,3
San Francisco,12.403,2010,4
San Francisco,14.555,2010,5
San Francisco,18.643,2010,6
San Francisco,19.191,2010,7
San Francisco,18.781,2010,8
San Francisco,20.02,2010,9
San Francisco,16.689999999999998,2010,10
San Francisco,12.107,2010,11
San Francisco,10.287,2010,12
San Francisco,9.359,2011,1
San Francisco,9.817,2011,2
San Francisco,11.886,2011,3
San Francisco,13.358,2011,4
San Francisco,14.526,2011,5
San Francisco,17.544,2011,6
San Francisco,19.649,2011,7
San Francisco,19.389,2011,8
San Francisco,20.54,2011,9
San Francisco,17.294999999999998,2011,10
San Francisco,11.478,2011,11
San Francisco,9.118,2011,12
San Francisco,9.993,2012,1
San Francisco,11.116,2012,2
San Francisco,11.503,2012,3
San Francisco,14.15,2012,4
San Francisco,16.555,2012,5
San Francisco,18.482,2012,6
San Francisco,19.632,2012,7
San Francisco,20.531,2012,8
San Francisco,19.045,2012,9
San Francisco,17.294999999999998,2012,10
San Francisco,13.367,2012,11
San Francisco,8.95,2012,12
San Francisco,8.32,2013,1
San Francisco,10.229,2013,2
San Francisco,13.505999999999998,2013,3
San Francisco,15.996,2013,4
San Francisco,17.434,2013,5
San Francisco,19.759,2013,6
San Francisco,20.657,2013,7
San Francisco,19.731,2013,8
San Francisco,20.471,2013,9
San Jose,10.081,2000,1
San Jose,11.157,2000,2
San Jose,12.667,2000,3
San Jose,14.974,2000,4
San Jose,17.035999999999998,2000,5
San Jose,19.724,2000,6
San Jose,18.828,2000,7
San Jose,20.062,2000,8
San Jose,19.904,2000,9
San Jose,15.560999999999998,2000,10
San Jose,10.372,2000,11
San Jose,9.898,2000,12
San Jose,8.516,2001,1
San Jose,9.841000000000001,2001,2
San Jose,13.769,2001,3
San Jose,12.228,2001,4
San Jose,19.789,2001,5
San Jose,20.192999999999998,2001,6
San Jose,19.597,2001,7
San Jose,19.938,2001,8
San Jose,18.826,2001,9
San Jose,17.645,2001,10
San Jose,13.279000000000002,2001,11
San Jose,9.342,2001,12
San Jose,8.165,2002,1
San Jose,11.38,2002,2
San Jose,11.865,2002,3
San Jose,13.826,2002,4
San Jose,15.757,2002,5
San Jose,18.766,2002,6
San Jose,20.379,2002,7
San Jose,19.921,2002,8
San Jose,20.132,2002,9
San Jose,16.307000000000002,2002,10
San Jose,13.467,2002,11
San Jose,9.99,2002,12
San Jose,11.474,2003,1
San Jose,10.765,2003,2
San Jose,13.370999999999999,2003,3
San Jose,11.906,2003,4
San Jose,16.368,2003,5
San Jose,19.235,2003,6
San Jose,21.565,2003,7
San Jose,20.46,2003,8
San Jose,20.782,2003,9
San Jose,18.35,2003,10
San Jose,11.179,2003,11
San Jose,9.646,2003,12
San Jose,8.978,2004,1
San Jose,10.501,2004,2
San Jose,15.812999999999999,2004,3
San Jose,15.582,2004,4
San Jose,16.847,2004,5
San Jose,18.679,2004,6
San Jose,20.279,2004,7
San Jose,20.583000000000002,2004,8
San Jose,20.521,2004,9
San Jose,15.676999999999998,2004,10
San Jose,11.574000000000002,2004,11
San Jose,9.465,2004,12
San Jose,8.51,2005,1
San Jose,11.890999999999998,2005,2
San Jose,13.681,2005,3
San Jose,13.281,2005,4
San Jose,16.632,2005,5
San Jose,17.74,2005,6
San Jose,21.455,2005,7
San Jose,20.434,2005,8
San Jose,17.88,2005,9
San Jose,16.276999999999994,2005,10
San Jose,13.615,2005,11
San Jose,10.659,2005,12
San Jose,9.952,2006,1
San Jose,11.421,2006,2
San Jose,9.943999999999999,2006,3
San Jose,13.094,2006,4
San Jose,17.148,2006,5
San Jose,20.145,2006,6
San Jose,22.465,2006,7
San Jose,19.591,2006,8
San Jose,18.949,2006,9
San Jose,15.861999999999998,2006,10
San Jose,12.479,2006,11
San Jose,9.202,2006,12
San Jose,8.165,2007,1
San Jose,10.718,2007,2
San Jose,14.002,2007,3
San Jose,14.117,2007,4
San Jose,16.666,2007,5
San Jose,18.829,2007,6
San Jose,20.325,2007,7
San Jose,20.601,2007,8
San Jose,18.781,2007,9
San Jose,15.439999999999998,2007,10
San Jose,13.277999999999999,2007,11
San Jose,8.318999999999999,2007,12
San Jose,8.026,2008,1
San Jose,10.449000000000002,2008,2
San Jose,12.265,2008,3
San Jose,13.468,2008,4
San Jose,16.625999999999998,2008,5
San Jose,19.473,2008,6
San Jose,20.335,2008,7
San Jose,20.797,2008,8
San Jose,20.014,2008,9
San Jose,17.351,2008,10
San Jose,13.812999999999999,2008,11
San Jose,8.017000000000001,2008,12
San Jose,10.129,2009,1
San Jose,10.359000000000002,2009,2
San Jose,12.058,2009,3
San Jose,13.786,2009,4
San Jose,17.215,2009,5
San Jose,18.46,2009,6
San Jose,19.923,2009,7
San Jose,20.581,2009,8
San Jose,20.95,2009,9
San Jose,15.937999999999999,2009,10
San Jose,12.457,2009,11
San Jose,8.381,2009,12
San Jose,9.599,2010,1
San Jose,11.467,2010,2
San Jose,12.308,2010,3
San Jose,12.403,2010,4
San Jose,14.555,2010,5
San Jose,18.643,2010,6
San Jose,19.191,2010,7
San Jose,18.781,2010,8
San Jose,20.02,2010,9
San Jose,16.689999999999998,2010,10
San Jose,12.107,2010,11
San Jose,10.287,2010,12
San Jose,9.359,2011,1
San Jose,9.817,2011,2
San Jose,11.886,2011,3
San Jose,13.358,2011,4
San Jose,14.526,2011,5
San Jose,17.544,2011,6
San Jose,19.649,2011,7
San Jose,19.389,2011,8
San Jose,20.54,2011,9
San Jose,17.294999999999998,2011,10
San Jose,11.478,2011,11
San Jose,9.118,2011,12
San Jose,9.993,2012,1
San Jose,11.116,2012,2
San Jose,11.503,2012,3
San Jose,14.15,2012,4
San Jose,16.555,2012,5
San Jose,18.482,2012,6
San Jose,19.632,2012,7
San Jose,20.531,2012,8
San Jose,19.045,2012,9
San Jose,17.294999999999998,2012,10
San Jose,13.367,2012,11
San Jose,8.95,2012,12
San Jose,8.32,2013,1
San Jose,10.229,2013,2
San Jose,13.505999999999998,2013,3
San Jose,15.996,2013,4
San Jose,17.434,2013,5
San Jose,19.759,2013,6
San Jose,20.657,2013,7
San Jose,19.731,2013,8
San Jose,20.471,2013,9
Santa Ana,14.921,2000,1
Santa Ana,14.123,2000,2
Santa Ana,13.711,2000,3
Santa Ana,15.804,2000,4
Santa Ana,17.408,2000,5
Santa Ana,18.999000000000002,2000,6
Santa Ana,19.163,2000,7
Santa Ana,21.229,2000,8
Santa Ana,20.514,2000,9
Santa Ana,17.165,2000,10
Santa Ana,14.414,2000,11
Santa Ana,15.35,2000,12
Santa Ana,12.642,2001,1
Santa Ana,12.187,2001,2
Santa Ana,14.153,2001,3
Santa Ana,13.364,2001,4
Santa Ana,17.546,2001,5
Santa Ana,18.94,2001,6
Santa Ana,18.794,2001,7
Santa Ana,20.38,2001,8
Santa Ana,20.387,2001,9
Santa Ana,18.866,2001,10
Santa Ana,16.211,2001,11
Santa Ana,13.02,2001,12
Santa Ana,13.300999999999998,2002,1
Santa Ana,14.758,2002,2
Santa Ana,13.338,2002,3
Santa Ana,14.213,2002,4
Santa Ana,15.538,2002,5
Santa Ana,17.579,2002,6
Santa Ana,19.425,2002,7
Santa Ana,19.395,2002,8
Santa Ana,20.95,2002,9
Santa Ana,16.769000000000002,2002,10
Santa Ana,17.733,2002,11
Santa Ana,13.474,2002,12
Santa Ana,17.028,2003,1
Santa Ana,14.025,2003,2
Santa Ana,14.715,2003,3
Santa Ana,13.448,2003,4
Santa Ana,15.963,2003,5
Santa Ana,16.935000000000002,2003,6
Santa Ana,20.857,2003,7
Santa Ana,21.758000000000006,2003,8
Santa Ana,20.904,2003,9
Santa Ana,20.564,2003,10
Santa Ana,15.324000000000002,2003,11
Santa Ana,13.681,2003,12
Santa Ana,13.77,2004,1
Santa Ana,12.712,2004,2
Santa Ana,16.570999999999998,2004,3
Santa Ana,15.927,2004,4
Santa Ana,18.175,2004,5
Santa Ana,17.645,2004,6
Santa Ana,19.932000000000002,2004,7
Santa Ana,19.851,2004,8
Santa Ana,21.392,2004,9
Santa Ana,17.445,2004,10
Santa Ana,14.547,2004,11
Santa Ana,14.121,2004,12
Santa Ana,14.146,2005,1
Santa Ana,13.954,2005,2
Santa Ana,14.526,2005,3
Santa Ana,14.880999999999998,2005,4
Santa Ana,17.212,2005,5
Santa Ana,17.220000000000002,2005,6
Santa Ana,20.205,2005,7
Santa Ana,20.696,2005,8
Santa Ana,19.464,2005,9
Santa Ana,18.219,2005,10
Santa Ana,17.604,2005,11
Santa Ana,15.003,2005,12
Santa Ana,14.363,2006,1
Santa Ana,14.715,2006,2
Santa Ana,11.954,2006,3
Santa Ana,14.151,2006,4
Santa Ana,17.115,2006,5
Santa Ana,20.151,2006,6
Santa Ana,22.973000000000006,2006,7
Santa Ana,20.85,2006,8
Santa Ana,20.645,2006,9
Santa Ana,17.88,2006,10
Santa Ana,17.609,2006,11
Santa Ana,14.373,2006,12
Santa Ana,12.751,2007,1
Santa Ana,13.76,2007,2
Santa Ana,15.414000000000001,2007,3
Santa Ana,14.753,2007,4
Santa Ana,16.518,2007,5
Santa Ana,17.834,2007,6
Santa Ana,20.307000000000002,2007,7
Santa Ana,21.683000000000003,2007,8
Santa Ana,19.936,2007,9
Santa Ana,18.762,2007,10
Santa Ana,16.98,2007,11
Santa Ana,12.935,2007,12
Santa Ana,12.838,2008,1
Santa Ana,13.18,2008,2
Santa Ana,14.675,2008,3
Santa Ana,15.686,2008,4
Santa Ana,16.094,2008,5
Santa Ana,19.447000000000006,2008,6
Santa Ana,20.075,2008,7
Santa Ana,21.066,2008,8
Santa Ana,21.199,2008,9
Santa Ana,20.638,2008,10
Santa Ana,18.488,2008,11
Santa Ana,13.147,2008,12
Santa Ana,15.767,2009,1
Santa Ana,13.298,2009,2
Santa Ana,13.963,2009,3
Santa Ana,14.861,2009,4
Santa Ana,17.416,2009,5
Santa Ana,17.205000000000002,2009,6
Santa Ana,20.615,2009,7
Santa Ana,20.842,2009,8
Santa Ana,21.901,2009,9
Santa Ana,18.266,2009,10
Santa Ana,16.886,2009,11
Santa Ana,13.355,2009,12
Santa Ana,14.445,2010,1
Santa Ana,13.774,2010,2
Santa Ana,14.462,2010,3
Santa Ana,13.755,2010,4
Santa Ana,15.248,2010,5
Santa Ana,16.825,2010,6
Santa Ana,18.415,2010,7
Santa Ana,19.428,2010,8
Santa Ana,19.95,2010,9
Santa Ana,17.777,2010,10
Santa Ana,15.889,2010,11
Santa Ana,14.338,2010,12
Santa Ana,14.786,2011,1
Santa Ana,12.449000000000002,2011,2
Santa Ana,13.880999999999998,2011,3
Santa Ana,15.062,2011,4
Santa Ana,15.501,2011,5
Santa Ana,16.631,2011,6
Santa Ana,19.447,2011,7
Santa Ana,20.003,2011,8
Santa Ana,19.904,2011,9
Santa Ana,18.692,2011,10
Santa Ana,15.455,2011,11
Santa Ana,13.258,2011,12
Santa Ana,15.113,2012,1
Santa Ana,13.664,2012,2
Santa Ana,13.669,2012,3
Santa Ana,15.094,2012,4
Santa Ana,16.644000000000002,2012,5
Santa Ana,17.34,2012,6
Santa Ana,18.984,2012,7
Santa Ana,22.415,2012,8
Santa Ana,22.852,2012,9
Santa Ana,19.892,2012,10
Santa Ana,17.245,2012,11
Santa Ana,13.531,2012,12
Santa Ana,13.404000000000002,2013,1
Santa Ana,12.835,2013,2
Santa Ana,15.344000000000001,2013,3
Santa Ana,15.380999999999998,2013,4
Santa Ana,17.635,2013,5
Santa Ana,18.632,2013,6
Santa Ana,19.929000000000002,2013,7
Santa Ana,20.076,2013,8
Santa Ana,21.391,2013,9
Santa Clara,10.081,2000,1
Santa Clara,11.157,2000,2
Santa Clara,12.667,2000,3
Santa Clara,14.974,2000,4
Santa Clara,17.035999999999998,2000,5
Santa Clara,19.724,2000,6
Santa Clara,18.828,2000,7
Santa Clara,20.062,2000,8
Santa Clara,19.904,2000,9
Santa Clara,15.560999999999998,2000,10
Santa Clara,10.372,2000,11
Santa Clara,9.898,2000,12
Santa Clara,8.516,2001,1
Santa Clara,9.841000000000001,2001,2
Santa Clara,13.769,2001,3
Santa Clara,12.228,2001,4
Santa Clara,19.789,2001,5
Santa Clara,20.192999999999998,2001,6
Santa Clara,19.597,2001,7
Santa Clara,19.938,2001,8
Santa Clara,18.826,2001,9
Santa Clara,17.645,2001,10
Santa Clara,13.279000000000002,2001,11
Santa Clara,9.342,2001,12
Santa Clara,8.165,2002,1
Santa Clara,11.38,2002,2
Santa Clara,11.865,2002,3
Santa Clara,13.826,2002,4
Santa Clara,15.757,2002,5
Santa Clara,18.766,2002,6
Santa Clara,20.379,2002,7
Santa Clara,19.921,2002,8
Santa Clara,20.132,2002,9
Santa Clara,16.307000000000002,2002,10
Santa Clara,13.467,2002,11
Santa Clara,9.99,2002,12
Santa Clara,11.474,2003,1
Santa Clara,10.765,2003,2
Santa Clara,13.370999999999999,2003,3
Santa Clara,11.906,2003,4
Santa Clara,16.368,2003,5
Santa Clara,19.235,2003,6
Santa Clara,21.565,2003,7
Santa Clara,20.46,2003,8
Santa Clara,20.782,2003,9
Santa Clara,18.35,2003,10
Santa Clara,11.179,2003,11
Santa Clara,9.646,2003,12
Santa Clara,8.978,2004,1
Santa Clara,10.501,2004,2
Santa Clara,15.812999999999999,2004,3
Santa Clara,15.582,2004,4
Santa Clara,16.847,2004,5
Santa Clara,18.679,2004,6
Santa Clara,20.279,2004,7
Santa Clara,20.583000000000002,2004,8
Santa Clara,20.521,2004,9
Santa Clara,15.676999999999998,2004,10
Santa Clara,11.574000000000002,2004,11
Santa Clara,9.465,2004,12
Santa Clara,8.51,2005,1
Santa Clara,11.890999999999998,2005,2
Santa Clara,13.681,2005,3
Santa Clara,13.281,2005,4
Santa Clara,16.632,2005,5
Santa Clara,17.74,2005,6
Santa Clara,21.455,2005,7
Santa Clara,20.434,2005,8
Santa Clara,17.88,2005,9
Santa Clara,16.276999999999994,2005,10
Santa Clara,13.615,2005,11
Santa Clara,10.659,2005,12
Santa Clara,9.952,2006,1
Santa Clara,11.421,2006,2
Santa Clara,9.943999999999999,2006,3
Santa Clara,13.094,2006,4
Santa Clara,17.148,2006,5
Santa Clara,20.145,2006,6
Santa Clara,22.465,2006,7
Santa Clara,19.591,2006,8
Santa Clara,18.949,2006,9
Santa Clara,15.861999999999998,2006,10
Santa Clara,12.479,2006,11
Santa Clara,9.202,2006,12
Santa Clara,8.165,2007,1
Santa Clara,10.718,2007,2
Santa Clara,14.002,2007,3
Santa Clara,14.117,2007,4
Santa Clara,16.666,2007,5
Santa Clara,18.829,2007,6
Santa Clara,20.325,2007,7
Santa Clara,20.601,2007,8
Santa Clara,18.781,2007,9
Santa Clara,15.439999999999998,2007,10
Santa Clara,13.277999999999999,2007,11
Santa Clara,8.318999999999999,2007,12
Santa Clara,8.026,2008,1
Santa Clara,10.449000000000002,2008,2
Santa Clara,12.265,2008,3
Santa Clara,13.468,2008,4
Santa Clara,16.625999999999998,2008,5
Santa Clara,19.473,2008,6
Santa Clara,20.335,2008,7
Santa Clara,20.797,2008,8
Santa Clara,20.014,2008,9
Santa Clara,17.351,2008,10
Santa Clara,13.812999999999999,2008,11
Santa Clara,8.017000000000001,2008,12
Santa Clara,10.129,2009,1
Santa Clara,10.359000000000002,2009,2
Santa Clara,12.058,2009,3
Santa Clara,13.786,2009,4
Santa Clara,17.215,2009,5
Santa Clara,18.46,2009,6
Santa Clara,19.923,2009,7
Santa Clara,20.581,2009,8
Santa Clara,20.95,2009,9
Santa Clara,15.937999999999999,2009,10
Santa Clara,12.457,2009,11
Santa Clara,8.381,2009,12
Santa Clara,9.599,2010,1
Santa Clara,11.467,2010,2
Santa Clara,12.308,2010,3
Santa Clara,12.403,2010,4
Santa Clara,14.555,2010,5
Santa Clara,18.643,2010,6
Santa Clara,19.191,2010,7
Santa Clara,18.781,2010,8
Santa Clara,20.02,2010,9
Santa Clara,16.689999999999998,2010,10
Santa Clara,12.107,2010,11
Santa Clara,10.287,2010,12
Santa Clara,9.359,2011,1
Santa Clara,9.817,2011,2
Santa Clara,11.886,2011,3
Santa Clara,13.358,2011,4
Santa Clara,14.526,2011,5
Santa Clara,17.544,2011,6
Santa Clara,19.649,2011,7
Santa Clara,19.389,2011,8
Santa Clara,20.54,2011,9
Santa Clara,17.294999999999998,2011,10
Santa Clara,11.478,2011,11
Santa Clara,9.118,2011,12
Santa Clara,9.993,2012,1
Santa Clara,11.116,2012,2
Santa Clara,11.503,2012,3
Santa Clara,14.15,2012,4
Santa Clara,16.555,2012,5
Santa Clara,18.482,2012,6
Santa Clara,19.632,2012,7
Santa Clara,20.531,2012,8
Santa Clara,19.045,2012,9
